"report date,""location"",""location type"",""data field"",""data field code"",""time period"",""time period type"",""value"",""unit"""
2016-04-16,Bahia,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Ceara,state,microcephaly fatal confirmed,BR0006,,,14,cases
2016-04-16,Distrito Federal,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Espirito Santo,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-16,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-16,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Paraiba,state,microcephaly fatal confirmed,BR0006,,,9,cases
2016-04-16,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-16,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-16,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,12,cases
2016-04-16,Rio Grande do Sul,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-16,Rio de Janeiro,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-16,Sergipe,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-16,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-16,Tocantins,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-16,Acre,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-16,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Amapa,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Bahia,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-16,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Distrito Federal,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Espirito Santo,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Goias,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-16,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Mato Grosso,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-16,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-16,Paraiba,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-16,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-16,Pernambuco,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-16,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-16,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Rio Grande do Sul,state,microcephaly fatal not,BR0007,,,7,cases
2016-04-16,Rio de Janeiro,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-16,Sergipe,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-16,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-16,Tocantins,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-16,Acre,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-16,Alagoas,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-04-16,Amapa,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-16,Bahia,state,microcephaly fatal under investigation,BR0005,,,30,cases
2016-04-16,Ceara,state,microcephaly fatal under investigation,BR0005,,,13,cases
2016-04-16,Distrito Federal,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-16,Espirito Santo,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-04-16,Goias,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-16,Maranhao,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-04-16,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-04-16,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-16,Paraiba,state,microcephaly fatal under investigation,BR0005,,,10,cases
2016-04-16,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-16,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,46,cases
2016-04-16,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-16,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-04-16,Rio Grande do Sul,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-16,Rio de Janeiro,state,microcephaly fatal under investigation,BR0005,,,16,cases
2016-04-16,Sergipe,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-04-16,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-04-16,Tocantins,state,microcephaly fatal under investigation,BR0005,,,15,cases
2016-04-23,Acre,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-23,Alagoas,state,microcephaly confirmed,BR0002,,,57,cases
2016-04-23,Amapa,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-23,Amazonas,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-23,Bahia,state,microcephaly confirmed,BR0002,,,221,cases
2016-04-23,Ceara,state,microcephaly confirmed,BR0002,,,84,cases
2016-04-23,Distrito Federal,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-23,Espirito Santo,state,microcephaly confirmed,BR0002,,,7,cases
2016-04-23,Goias,state,microcephaly confirmed,BR0002,,,9,cases
2016-04-23,Maranhao,state,microcephaly confirmed,BR0002,,,99,cases
2016-04-23,Mato Grosso,state,microcephaly confirmed,BR0002,,,15,cases
2016-04-23,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-23,Minas Gerais,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-23,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-23,Paraiba,state,microcephaly confirmed,BR0002,,,112,cases
2016-04-23,Parana,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-23,Pernambuco,state,microcephaly confirmed,BR0002,,,334,cases
2016-04-23,Piaui,state,microcephaly confirmed,BR0002,,,74,cases
2016-04-23,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,86,cases
2016-04-23,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-23,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,42,cases
2016-04-23,Rondonia,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-23,Roraima,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-23,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-23,Sergipe,state,microcephaly confirmed,BR0002,,,31,cases
2016-04-23,Sao Paulo,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-23,Tocantins,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-23,Acre,state,microcephaly not,BR0003,,,17,cases
2016-04-23,Alagoas,state,microcephaly not,BR0003,,,140,cases
2016-04-23,Amapa,state,microcephaly not,BR0003,,,1,cases
2016-04-23,Amazonas,state,microcephaly not,BR0003,,,4,cases
2016-04-23,Bahia,state,microcephaly not,BR0003,,,175,cases
2016-04-23,Ceara,state,microcephaly not,BR0003,,,134,cases
2016-04-23,Distrito Federal,state,microcephaly not,BR0003,,,31,cases
2016-04-23,Espirito Santo,state,microcephaly not,BR0003,,,24,cases
2016-04-23,Goias,state,microcephaly not,BR0003,,,37,cases
2016-04-23,Maranhao,state,microcephaly not,BR0003,,,42,cases
2016-04-23,Mato Grosso,state,microcephaly not,BR0003,,,74,cases
2016-04-23,Mato Grosso do Sul,state,microcephaly not,BR0003,,,14,cases
2016-04-23,Minas Gerais,state,microcephaly not,BR0003,,,50,cases
2016-04-23,Para,state,microcephaly not,BR0003,,,0,cases
2016-04-23,Paraiba,state,microcephaly not,BR0003,,,370,cases
2016-04-23,Parana,state,microcephaly not,BR0003,,,25,cases
2016-04-23,Pernambuco,state,microcephaly not,BR0003,,,816,cases
2016-04-23,Piaui,state,microcephaly not,BR0003,,,61,cases
2016-04-23,Rio Grande do Norte,state,microcephaly not,BR0003,,,34,cases
2016-04-23,Rio Grande do Sul,state,microcephaly not,BR0003,,,36,cases
2016-04-23,Rio de Janeiro,state,microcephaly not,BR0003,,,85,cases
2016-04-23,Rondonia,state,microcephaly not,BR0003,,,5,cases
2016-04-23,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-04-23,Santa Catarina,state,microcephaly not,BR0003,,,3,cases
2016-04-23,Sergipe,state,microcephaly not,BR0003,,,17,cases
2016-04-23,Sao Paulo,state,microcephaly not,BR0003,,,108,cases
2016-04-23,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-04-23,Acre,state,microcephaly under investigation,BR0001,,,18,cases
2016-04-23,Alagoas,state,microcephaly under investigation,BR0001,,,83,cases
2016-04-23,Amapa,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-23,Amazonas,state,microcephaly under investigation,BR0001,,,9,cases
2016-04-23,Bahia,state,microcephaly under investigation,BR0001,,,652,cases
2016-04-23,Ceara,state,microcephaly under investigation,BR0001,,,238,cases
2016-04-23,Distrito Federal,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-23,Espirito Santo,state,microcephaly under investigation,BR0001,,,100,cases
2016-04-23,Goias,state,microcephaly under investigation,BR0001,,,82,cases
2016-04-23,Maranhao,state,microcephaly under investigation,BR0001,,,101,cases
2016-04-23,Mato Grosso,state,microcephaly under investigation,BR0001,,,116,cases
2016-04-23,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-23,Minas Gerais,state,microcephaly under investigation,BR0001,,,51,cases
2016-04-23,Para,state,microcephaly under investigation,BR0001,,,26,cases
2016-04-23,Paraiba,state,microcephaly under investigation,BR0001,,,382,cases
2016-04-23,Parana,state,microcephaly under investigation,BR0001,,,6,cases
2016-04-23,Pernambuco,state,microcephaly under investigation,BR0001,,,733,cases
2016-04-23,Piaui,state,microcephaly under investigation,BR0001,,,22,cases
2016-04-23,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,297,cases
2016-04-23,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,30,cases
2016-04-23,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,288,cases
2016-04-23,Rondonia,state,microcephaly under investigation,BR0001,,,4,cases
2016-04-23,Roraima,state,microcephaly under investigation,BR0001,,,22,cases
2016-04-23,Santa Catarina,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-23,Sergipe,state,microcephaly under investigation,BR0001,,,163,cases
2016-04-23,Sao Paulo,state,microcephaly under investigation,BR0001,,,161,cases
2016-04-23,Tocantins,state,microcephaly under investigation,BR0001,,,118,cases
2016-04-23,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-23,Alagoas,state,municipality microcephaly,BR0004,,,24,municipalities
2016-04-23,Amapa,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-23,Amazonas,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-23,Bahia,state,municipality microcephaly,BR0004,,,54,municipalities
2016-04-23,Ceara,state,municipality microcephaly,BR0004,,,38,municipalities
2016-04-23,Distrito Federal,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-23,Espirito Santo,state,municipality microcephaly,BR0004,,,7,municipalities
2016-04-23,Goias,state,municipality microcephaly,BR0004,,,8,municipalities
2016-04-23,Maranhao,state,municipality microcephaly,BR0004,,,47,municipalities
2016-04-23,Mato Grosso,state,municipality microcephaly,BR0004,,,5,municipalities
2016-04-23,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-23,Minas Gerais,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-23,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-23,Paraiba,state,municipality microcephaly,BR0004,,,46,municipalities
2016-04-23,Parana,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-23,Pernambuco,state,municipality microcephaly,BR0004,,,101,municipalities
2016-04-23,Piaui,state,municipality microcephaly,BR0004,,,29,municipalities
2016-04-23,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,37,municipalities
2016-04-23,Rio Grande do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-23,Rio de Janeiro,state,municipality microcephaly,BR0004,,,10,municipalities
2016-04-23,Rondonia,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-23,Roraima,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-23,Santa Catarina,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-23,Sergipe,state,municipality microcephaly,BR0004,,,15,municipalities
2016-04-23,Sao Paulo,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-23,Tocantins,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-23,Acre,state,municipality microcephaly suspected,BR0008,,,9,municipalities
2016-04-23,Alagoas,state,municipality microcephaly suspected,BR0008,,,71,municipalities
2016-04-23,Amapa,state,municipality microcephaly suspected,BR0008,,,3,municipalities
2016-04-23,Amazonas,state,municipality microcephaly suspected,BR0008,,,3,municipalities
2016-04-23,Bahia,state,municipality microcephaly suspected,BR0008,,,172,municipalities
2016-04-23,Ceara,state,municipality microcephaly suspected,BR0008,,,99,municipalities
2016-04-23,Distrito Federal,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-04-23,Espirito Santo,state,municipality microcephaly suspected,BR0008,,,26,municipalities
2016-04-23,Goias,state,municipality microcephaly suspected,BR0008,,,28,municipalities
2016-04-23,Maranhao,state,municipality microcephaly suspected,BR0008,,,79,municipalities
2016-04-23,Mato Grosso,state,municipality microcephaly suspected,BR0008,,,35,municipalities
2016-04-23,Mato Grosso do Sul,state,municipality microcephaly suspected,BR0008,,,10,municipalities
2016-04-23,Minas Gerais,state,municipality microcephaly suspected,BR0008,,,54,municipalities
2016-04-23,Para,state,municipality microcephaly suspected,BR0008,,,21,municipalities
2016-04-23,Paraiba,state,municipality microcephaly suspected,BR0008,,,134,municipalities
2016-04-23,Parana,state,municipality microcephaly suspected,BR0008,,,24,municipalities
2016-04-23,Pernambuco,state,municipality microcephaly suspected,BR0008,,,176,municipalities
2016-04-23,Piaui,state,municipality microcephaly suspected,BR0008,,,60,municipalities
2016-04-23,Rio Grande do Norte,state,municipality microcephaly suspected,BR0008,,,81,municipalities
2016-04-23,Rio Grande do Sul,state,municipality microcephaly suspected,BR0008,,,30,municipalities
2016-04-23,Rio de Janeiro,state,municipality microcephaly suspected,BR0008,,,46,municipalities
2016-04-23,Rondonia,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-04-23,Roraima,state,municipality microcephaly suspected,BR0008,,,6,municipalities
2016-04-23,Santa Catarina,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-04-23,Sergipe,state,municipality microcephaly suspected,BR0008,,,52,municipalities
2016-04-23,Sao Paulo,state,municipality microcephaly suspected,BR0008,,,77,municipalities
2016-04-23,Tocantins,state,municipality microcephaly suspected,BR0008,,,49,municipalities
2016-04-23,Acre,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Alagoas,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-23,Amapa,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Bahia,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-23,Ceara,state,microcephaly fatal confirmed,BR0006,,,14,cases
2016-04-23,Distrito Federal,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-23,Espirito Santo,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-23,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-23,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-04-23,Paraiba,state,microcephaly fatal confirmed,BR0006,,,10,cases
2016-04-23,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,2,cases
2016-04-23,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-23,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,12,cases
2016-04-23,Rio Grande do Sul,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Rio de Janeiro,state,microcephaly fatal confirmed,BR0006,,,2,cases
2016-04-23,Sergipe,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-04-23,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Tocantins,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-04-23,Acre,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-23,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Amapa,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Bahia,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-23,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Distrito Federal,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Espirito Santo,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Goias,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-23,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Mato Grosso,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-23,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-23,Paraiba,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-23,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-23,Pernambuco,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-23,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-04-23,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Rio Grande do Sul,state,microcephaly fatal not,BR0007,,,7,cases
2016-04-23,Rio de Janeiro,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-23,Sergipe,state,microcephaly fatal not,BR0007,,,1,cases
2016-04-23,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-04-23,Tocantins,state,microcephaly fatal not,BR0007,,,0,cases
2016-04-23,Acre,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-23,Alagoas,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-04-23,Amapa,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-23,Bahia,state,microcephaly fatal under investigation,BR0005,,,30,cases
2016-04-23,Ceara,state,microcephaly fatal under investigation,BR0005,,,13,cases
2016-04-23,Distrito Federal,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-23,Espirito Santo,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-04-23,Goias,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-04-23,Maranhao,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-04-23,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,8,cases
2016-04-23,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-23,Paraiba,state,microcephaly fatal under investigation,BR0005,,,10,cases
2016-04-23,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-23,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,46,cases
2016-04-23,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-04-23,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-04-23,Rio Grande do Sul,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-04-23,Rio de Janeiro,state,microcephaly fatal under investigation,BR0005,,,15,cases
2016-04-23,Sergipe,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-04-23,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-04-23,Tocantins,state,microcephaly fatal under investigation,BR0005,,,15,cases
2016-04-30,Acre,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-30,Alagoas,state,microcephaly confirmed,BR0002,,,59,cases
2016-04-30,Amapa,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-30,Amazonas,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-30,Bahia,state,microcephaly confirmed,BR0002,,,232,cases
2016-04-30,Ceara,state,microcephaly confirmed,BR0002,,,84,cases
2016-04-30,Distrito Federal,state,microcephaly confirmed,BR0002,,,5,cases
2016-04-30,Espirito Santo,state,microcephaly confirmed,BR0002,,,8,cases
2016-04-30,Goias,state,microcephaly confirmed,BR0002,,,12,cases
2016-04-30,Maranhao,state,microcephaly confirmed,BR0002,,,115,cases
2016-04-30,Mato Grosso,state,microcephaly confirmed,BR0002,,,15,cases
2016-04-30,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-30,Minas Gerais,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-30,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-30,Paraiba,state,microcephaly confirmed,BR0002,,,115,cases
2016-04-30,Parana,state,microcephaly confirmed,BR0002,,,4,cases
2016-04-30,Pernambuco,state,microcephaly confirmed,BR0002,,,339,cases
2016-04-30,Piaui,state,microcephaly confirmed,BR0002,,,75,cases
2016-04-30,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,96,cases
2016-04-30,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-04-30,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,44,cases
2016-04-30,Rondonia,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-30,Roraima,state,microcephaly confirmed,BR0002,,,1,cases
2016-04-30,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-04-30,Sergipe,state,microcephaly confirmed,BR0002,,,37,cases
2016-04-30,Sao Paulo,state,microcephaly confirmed,BR0002,,,8,cases
2016-04-30,Tocantins,state,microcephaly confirmed,BR0002,,,3,cases
2016-04-30,Acre,state,microcephaly not,BR0003,,,17,cases
2016-04-30,Alagoas,state,microcephaly not,BR0003,,,144,cases
2016-04-30,Amapa,state,microcephaly not,BR0003,,,1,cases
2016-04-30,Amazonas,state,microcephaly not,BR0003,,,4,cases
2016-04-30,Bahia,state,microcephaly not,BR0003,,,184,cases
2016-04-30,Ceara,state,microcephaly not,BR0003,,,143,cases
2016-04-30,Distrito Federal,state,microcephaly not,BR0003,,,32,cases
2016-04-30,Espirito Santo,state,microcephaly not,BR0003,,,33,cases
2016-04-30,Goias,state,microcephaly not,BR0003,,,45,cases
2016-04-30,Maranhao,state,microcephaly not,BR0003,,,43,cases
2016-04-30,Mato Grosso,state,microcephaly not,BR0003,,,77,cases
2016-04-30,Mato Grosso do Sul,state,microcephaly not,BR0003,,,14,cases
2016-04-30,Minas Gerais,state,microcephaly not,BR0003,,,55,cases
2016-04-30,Para,state,microcephaly not,BR0003,,,0,cases
2016-04-30,Paraiba,state,microcephaly not,BR0003,,,374,cases
2016-04-30,Parana,state,microcephaly not,BR0003,,,24,cases
2016-04-30,Pernambuco,state,microcephaly not,BR0003,,,920,cases
2016-04-30,Piaui,state,microcephaly not,BR0003,,,62,cases
2016-04-30,Rio Grande do Norte,state,microcephaly not,BR0003,,,39,cases
2016-04-30,Rio Grande do Sul,state,microcephaly not,BR0003,,,36,cases
2016-04-30,Rio de Janeiro,state,microcephaly not,BR0003,,,88,cases
2016-04-30,Rondonia,state,microcephaly not,BR0003,,,5,cases
2016-04-30,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-04-30,Santa Catarina,state,microcephaly not,BR0003,,,3,cases
2016-04-30,Sergipe,state,microcephaly not,BR0003,,,30,cases
2016-04-30,Sao Paulo,state,microcephaly not,BR0003,,,102,cases
2016-04-30,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-04-30,Acre,state,microcephaly under investigation,BR0001,,,20,cases
2016-04-30,Alagoas,state,microcephaly under investigation,BR0001,,,82,cases
2016-04-30,Amapa,state,microcephaly under investigation,BR0001,,,4,cases
2016-04-30,Amazonas,state,microcephaly under investigation,BR0001,,,10,cases
2016-04-30,Bahia,state,microcephaly under investigation,BR0001,,,645,cases
2016-04-30,Ceara,state,microcephaly under investigation,BR0001,,,241,cases
2016-04-30,Distrito Federal,state,microcephaly under investigation,BR0001,,,0,cases
2016-04-30,Espirito Santo,state,microcephaly under investigation,BR0001,,,93,cases
2016-04-30,Goias,state,microcephaly under investigation,BR0001,,,73,cases
2016-04-30,Maranhao,state,microcephaly under investigation,BR0001,,,92,cases
2016-04-30,Mato Grosso,state,microcephaly under investigation,BR0001,,,120,cases
2016-04-30,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-30,Minas Gerais,state,microcephaly under investigation,BR0001,,,45,cases
2016-04-30,Para,state,microcephaly under investigation,BR0001,,,27,cases
2016-04-30,Paraiba,state,microcephaly under investigation,BR0001,,,379,cases
2016-04-30,Parana,state,microcephaly under investigation,BR0001,,,5,cases
2016-04-30,Pernambuco,state,microcephaly under investigation,BR0001,,,653,cases
2016-04-30,Piaui,state,microcephaly under investigation,BR0001,,,23,cases
2016-04-30,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,283,cases
2016-04-30,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,31,cases
2016-04-30,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,297,cases
2016-04-30,Rondonia,state,microcephaly under investigation,BR0001,,,5,cases
2016-04-30,Roraima,state,microcephaly under investigation,BR0001,,,21,cases
2016-04-30,Santa Catarina,state,microcephaly under investigation,BR0001,,,2,cases
2016-04-30,Sergipe,state,microcephaly under investigation,BR0001,,,146,cases
2016-04-30,Sao Paulo,state,microcephaly under investigation,BR0001,,,163,cases
2016-04-30,Tocantins,state,microcephaly under investigation,BR0001,,,118,cases
2016-04-30,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-04-30,Alagoas,state,municipality microcephaly,BR0004,,,24,municipalities
2016-04-30,Amapa,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-30,Amazonas,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-30,Bahia,state,municipality microcephaly,BR0004,,,56,municipalities
2016-04-30,Ceara,state,municipality microcephaly,BR0004,,,38,municipalities
2016-04-30,Distrito Federal,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-30,Espirito Santo,state,municipality microcephaly,BR0004,,,7,municipalities
2016-04-30,Goias,state,municipality microcephaly,BR0004,,,10,municipalities
2016-04-30,Maranhao,state,municipality microcephaly,BR0004,,,57,municipalities
2016-04-30,Mato Grosso,state,municipality microcephaly,BR0004,,,5,municipalities
2016-04-30,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-30,Minas Gerais,state,municipality microcephaly,BR0004,,,3,municipalities
2016-04-30,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-30,Paraiba,state,municipality microcephaly,BR0004,,,46,municipalities
2016-04-30,Parana,state,municipality microcephaly,BR0004,,,4,municipalities
2016-04-30,Pernambuco,state,municipality microcephaly,BR0004,,,101,municipalities
2016-04-30,Piaui,state,municipality microcephaly,BR0004,,,30,municipalities
2016-04-30,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,38,municipalities
2016-04-30,Rio Grande do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-04-30,Rio de Janeiro,state,municipality microcephaly,BR0004,,,10,municipalities
2016-04-30,Rondonia,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-30,Roraima,state,municipality microcephaly,BR0004,,,1,municipalities
2016-04-30,Santa Catarina,state,municipality microcephaly,BR0004,,,NA,municipalities
